order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
1674,146,191,Item_43,2022-09-04,12:54:00,Pending,780.42
1675,560,52,Item_31,2023-05-07,14:56:00,Cancelled,717.41
1676,983,151,Item_32,2023-01-12,21:23:00,Cancelled,482.51
1677,715,28,Item_30,2023-03-03,17:15:00,Delivered,173.78
1678,469,31,Item_37,2023-02-03,10:11:00,Pending,407.35
1679,661,167,Item_43,2023-09-27,17:35:00,Delivered,921.89
1680,364,36,Item_30,2023-04-15,14:43:00,Delivered,984.49
1681,367,129,Item_33,2022-08-04,15:57:00,Pending,596.3
1682,526,17,Item_12,2023-11-03,12:35:00,Cancelled,707.54
1683,577,87,Item_30,2022-05-24,14:45:00,Pending,407.49
1684,404,18,Item_42,2023-05-11,16:25:00,Cancelled,664.97
1685,185,148,Item_46,2023-06-04,21:14:00,Pending,370.34
1686,715,83,Item_38,2023-08-18,15:56:00,Pending,674.85
1687,414,18,Item_3,2022-01-31,12:42:00,Delivered,232.06
1688,109,128,Item_44,2023-05-03,15:31:00,Delivered,984.13
1689,828,188,Item_16,2022-04-18,12:58:00,Pending,908.6
1690,774,108,Item_5,2022-03-05,20:26:00,Cancelled,247.3
1691,868,192,Item_5,2023-03-29,16:23:00,Pending,686.6
1692,31,45,Item_21,2022-04-21,21:55:00,Cancelled,470.98
1693,653,147,Item_36,2022-07-24,13:20:00,Cancelled,567.44
1694,696,74,Item_15,2022-07-26,12:45:00,Cancelled,841.76
1695,829,50,Item_6,2023-08-20,10:24:00,Pending,965.86
1696,99,53,Item_3,2022-05-24,10:05:00,Cancelled,808.23
1697,582,140,Item_5,2022-12-15,13:09:00,Pending,770.48
1698,933,187,Item_42,2023-06-25,18:28:00,Delivered,857.54
1699,585,122,Item_33,2022-12-27,16:05:00,Pending,914.79
1700,874,36,Item_5,2023-03-26,17:17:00,Pending,469.7
1701,73,146,Item_6,2022-05-11,18:49:00,Cancelled,235.78
1702,511,60,Item_4,2023-09-08,19:13:00,Cancelled,169.16
1703,842,75,Item_17,2023-02-04,22:00:00,Cancelled,207.76
1704,893,41,Item_19,2022-03-18,19:07:00,Pending,355.19
1705,531,157,Item_33,2022-11-16,16:48:00,Pending,198.15
1706,715,29,Item_38,2023-04-28,14:29:00,Pending,175.48
1707,347,108,Item_17,2022-07-25,15:42:00,Delivered,268.4
1708,561,188,Item_22,2023-11-11,11:03:00,Delivered,569.52
1709,825,145,Item_40,2023-12-21,10:36:00,Cancelled,983.9
1710,973,107,Item_39,2023-09-20,11:22:00,Pending,556.96
1711,133,70,Item_47,2022-02-12,11:46:00,Delivered,572.11
1712,231,167,Item_23,2023-03-18,18:09:00,Cancelled,814.31
1713,898,59,Item_2,2022-02-26,10:26:00,Delivered,604.06
1714,881,98,Item_44,2023-12-02,10:18:00,Pending,559.85
1715,397,197,Item_25,2023-12-14,12:08:00,Cancelled,746.14
1716,563,36,Item_8,2023-03-25,12:00:00,Pending,985.15
1717,377,91,Item_13,2022-12-18,17:27:00,Delivered,352.44
1718,95,151,Item_1,2022-08-21,17:02:00,Pending,789.68
1719,828,138,Item_37,2022-02-16,10:15:00,Pending,362.43
1720,59,20,Item_4,2022-05-10,17:29:00,Delivered,390.21
1721,322,90,Item_39,2023-11-02,14:10:00,Cancelled,260.26
1722,408,123,Item_43,2022-05-06,21:12:00,Delivered,214.92
1723,961,140,Item_14,2023-05-22,16:05:00,Delivered,527.01
1724,310,94,Item_50,2023-07-19,14:59:00,Pending,357.57
1725,915,69,Item_21,2023-12-16,19:14:00,Pending,238.72
1726,355,106,Item_46,2023-09-29,18:17:00,Cancelled,216.68
1727,934,36,Item_34,2022-08-25,15:12:00,Pending,620.02
1728,126,96,Item_47,2022-05-26,10:36:00,Delivered,743.59
1729,666,196,Item_30,2022-04-27,10:21:00,Cancelled,860.88
1730,277,72,Item_38,2023-01-29,15:07:00,Delivered,200.76
1731,876,157,Item_25,2023-05-23,10:19:00,Cancelled,476.96
1732,46,58,Item_14,2023-01-24,13:08:00,Pending,516.42
1733,54,170,Item_20,2022-02-02,19:14:00,Cancelled,946.64
1734,932,156,Item_49,2022-12-11,14:28:00,Pending,334.06
1735,29,88,Item_47,2023-09-29,17:24:00,Cancelled,815.22
1736,951,189,Item_49,2022-02-28,11:51:00,Pending,479.89
1737,739,174,Item_19,2023-07-02,17:54:00,Cancelled,636.71
1738,582,197,Item_34,2022-09-24,12:46:00,Cancelled,547.23
1739,947,61,Item_9,2022-01-16,14:47:00,Pending,958.32
1740,88,64,Item_50,2023-07-10,15:02:00,Cancelled,635.42
1741,40,158,Item_18,2023-01-06,14:35:00,Pending,362.94
1742,669,198,Item_39,2022-01-13,12:07:00,Cancelled,633.17
1743,329,68,Item_12,2023-03-31,17:53:00,Delivered,523.92
1744,478,10,Item_23,2023-05-07,20:53:00,Pending,335.17
1745,60,149,Item_6,2022-10-11,20:24:00,Pending,416.92
1746,66,113,Item_12,2022-09-22,14:42:00,Cancelled,888.7
1747,131,59,Item_41,2022-06-28,12:30:00,Pending,707.58
1748,239,30,Item_42,2022-02-09,13:08:00,Pending,580.71
1749,451,149,Item_21,2022-02-12,19:26:00,Pending,343.76
1750,975,183,Item_17,2022-09-21,10:16:00,Pending,868.19
1751,870,91,Item_35,2022-02-15,20:14:00,Delivered,447.27
1752,80,130,Item_29,2022-04-26,18:43:00,Delivered,351.43
1753,334,147,Item_24,2023-11-29,17:05:00,Delivered,695.6
1754,897,73,Item_10,2022-01-26,15:34:00,Pending,819.94
1755,344,105,Item_42,2023-01-19,18:01:00,Cancelled,678.63
1756,165,95,Item_3,2022-10-25,12:33:00,Pending,171.7
1757,624,55,Item_21,2023-06-08,18:40:00,Pending,755.91
1758,963,56,Item_25,2023-08-20,10:33:00,Pending,767.32
1759,391,196,Item_42,2022-03-22,11:19:00,Delivered,630.59
1760,589,162,Item_36,2023-03-05,19:11:00,Pending,253.06
1761,900,136,Item_4,2023-09-14,18:03:00,Pending,595.78
1762,452,82,Item_18,2022-07-19,19:49:00,Cancelled,924.41
1763,337,63,Item_50,2023-01-06,13:56:00,Cancelled,417.59
1764,996,30,Item_45,2022-09-04,17:35:00,Pending,963.97
1765,420,93,Item_6,2022-12-27,19:33:00,Pending,214.98
1766,371,168,Item_31,2023-09-12,13:55:00,Cancelled,818.36
1767,236,146,Item_9,2023-07-05,14:10:00,Cancelled,722.99
1768,682,36,Item_39,2022-09-24,14:53:00,Cancelled,416.77
1769,84,105,Item_27,2023-06-02,12:31:00,Pending,570.07
1770,903,198,Item_13,2022-07-04,17:44:00,Delivered,291.76
1771,429,68,Item_49,2023-07-22,18:01:00,Pending,235.85
1772,891,9,Item_28,2022-01-25,21:46:00,Delivered,991.44
1773,136,132,Item_34,2023-02-02,17:12:00,Cancelled,258.34
1774,714,143,Item_16,2023-12-31,15:00:00,Delivered,436.29
1775,845,87,Item_38,2023-09-16,20:31:00,Delivered,995.01
1776,47,19,Item_48,2022-12-30,17:39:00,Cancelled,686.21
1777,759,112,Item_19,2023-05-04,21:56:00,Delivered,773.43
1778,742,197,Item_38,2023-06-06,11:25:00,Delivered,911.26
1779,608,152,Item_24,2023-11-22,21:04:00,Cancelled,472.47
1780,450,46,Item_33,2023-08-26,14:46:00,Delivered,347.42
1781,506,88,Item_4,2023-08-01,18:50:00,Pending,642.85
1782,865,110,Item_19,2022-11-27,16:33:00,Cancelled,793.71
1783,977,37,Item_3,2022-08-04,17:20:00,Pending,386.52
1784,901,158,Item_21,2022-04-12,15:55:00,Cancelled,290.75
1785,295,71,Item_32,2023-03-26,13:49:00,Delivered,395.21
1786,940,67,Item_39,2022-04-19,13:57:00,Pending,386.83
1787,99,53,Item_36,2023-06-05,12:52:00,Delivered,658.63
1788,41,139,Item_35,2022-07-19,10:06:00,Cancelled,857.63
1789,27,95,Item_14,2022-10-16,19:44:00,Cancelled,772.28
1790,534,33,Item_30,2022-10-30,11:52:00,Pending,750.37
1791,866,31,Item_29,2023-03-19,18:25:00,Cancelled,223.83
1792,141,72,Item_47,2023-11-16,11:59:00,Cancelled,833.09
1793,763,57,Item_47,2022-03-18,15:34:00,Delivered,581.0
1794,283,117,Item_41,2023-06-10,21:28:00,Delivered,750.79
1795,323,10,Item_28,2022-04-13,18:53:00,Cancelled,311.84
1796,572,170,Item_41,2022-02-06,20:49:00,Pending,156.78
1797,141,151,Item_25,2022-08-14,21:29:00,Delivered,375.49
1798,156,125,Item_12,2023-05-24,14:49:00,Delivered,318.79
1799,897,23,Item_34,2022-08-08,10:03:00,Cancelled,207.17
1800,572,157,Item_14,2023-12-29,13:02:00,Delivered,505.44
1801,270,158,Item_25,2023-10-09,19:57:00,Delivered,692.06
1802,496,136,Item_43,2022-07-04,15:07:00,Delivered,893.78
1803,685,125,Item_32,2023-10-08,16:41:00,Pending,453.56
1804,493,76,Item_7,2022-08-13,11:55:00,Cancelled,506.65
1805,458,84,Item_16,2023-11-10,17:15:00,Delivered,299.77
1806,980,82,Item_43,2022-04-27,15:55:00,Pending,488.38
1807,132,199,Item_31,2023-05-16,20:15:00,Cancelled,734.14
1808,30,75,Item_18,2023-06-04,13:40:00,Cancelled,201.68
1809,791,83,Item_17,2023-11-23,15:25:00,Cancelled,482.67
1810,453,109,Item_26,2022-09-24,10:55:00,Cancelled,562.68
1811,225,87,Item_41,2022-02-16,15:15:00,Cancelled,498.34
1812,587,43,Item_35,2022-07-31,20:40:00,Delivered,955.7
1813,629,157,Item_22,2022-05-13,20:19:00,Pending,166.93
1814,740,6,Item_25,2022-04-03,15:41:00,Cancelled,801.82
1815,567,17,Item_42,2022-02-20,18:51:00,Delivered,457.78
1816,204,41,Item_35,2023-02-10,13:54:00,Cancelled,831.09
1817,933,96,Item_22,2023-02-28,13:40:00,Pending,773.33
1818,963,4,Item_3,2022-01-21,18:59:00,Delivered,576.27
1819,811,125,Item_3,2022-06-10,14:49:00,Cancelled,170.61
1820,647,198,Item_45,2022-09-11,10:34:00,Cancelled,787.43
1821,833,97,Item_42,2023-02-15,12:14:00,Pending,895.13
1822,883,22,Item_5,2022-03-17,18:36:00,Pending,747.97
1823,751,107,Item_2,2022-01-16,19:14:00,Pending,931.13
1824,98,189,Item_38,2023-02-05,13:18:00,Pending,880.41
1825,804,83,Item_28,2023-06-09,10:23:00,Cancelled,382.94
1826,208,26,Item_17,2023-11-03,19:50:00,Cancelled,470.09
1827,440,24,Item_15,2023-02-21,19:34:00,Cancelled,560.85
1828,930,180,Item_35,2023-06-03,14:10:00,Cancelled,164.63
1829,509,187,Item_26,2023-01-17,19:19:00,Pending,242.06
1830,230,148,Item_2,2023-02-11,13:57:00,Cancelled,464.35
1831,577,28,Item_42,2022-11-15,15:40:00,Delivered,838.23
1832,1000,22,Item_7,2023-07-29,12:53:00,Delivered,885.1
1833,502,152,Item_16,2022-03-27,12:24:00,Cancelled,674.02
1834,485,134,Item_47,2023-08-04,13:58:00,Delivered,802.3
1835,259,106,Item_20,2022-12-12,12:34:00,Delivered,423.23
1836,579,154,Item_27,2022-01-06,14:34:00,Pending,327.84
1837,576,126,Item_35,2023-05-27,15:20:00,Pending,350.38
1838,473,182,Item_31,2023-06-11,19:28:00,Pending,993.84
1839,84,27,Item_28,2023-12-18,11:19:00,Cancelled,258.19
1840,14,42,Item_34,2022-05-05,12:50:00,Delivered,521.96
1841,996,30,Item_3,2023-03-11,18:27:00,Delivered,682.24
1842,538,125,Item_9,2023-07-15,17:08:00,Cancelled,157.87
1843,121,112,Item_19,2023-11-24,14:37:00,Pending,424.03
1844,911,96,Item_37,2023-10-28,12:49:00,Delivered,396.67
1845,702,53,Item_40,2023-01-16,18:51:00,Pending,363.55
1846,474,54,Item_22,2022-05-19,12:48:00,Pending,757.82
1847,486,3,Item_21,2023-03-03,13:03:00,Delivered,549.92
1848,6,80,Item_45,2022-07-12,13:24:00,Pending,229.77
1849,470,85,Item_7,2022-03-04,20:39:00,Cancelled,655.29
1850,69,90,Item_41,2023-07-27,13:51:00,Cancelled,684.5
1851,951,50,Item_18,2022-10-19,17:16:00,Pending,769.92
1852,377,160,Item_50,2023-02-17,14:20:00,Pending,609.86
1853,676,52,Item_5,2023-08-30,12:36:00,Delivered,771.06
1854,287,46,Item_17,2023-08-01,11:44:00,Delivered,827.35
1855,602,166,Item_50,2023-01-28,15:38:00,Pending,806.18
1856,607,155,Item_18,2023-09-23,21:24:00,Cancelled,327.91
1857,3,60,Item_14,2022-04-04,20:29:00,Delivered,271.83
1858,487,1,Item_21,2022-03-21,10:53:00,Delivered,584.95
1859,451,109,Item_43,2023-04-29,15:34:00,Cancelled,575.32
1860,121,62,Item_36,2023-02-07,16:26:00,Cancelled,750.31
1861,364,80,Item_34,2022-11-21,19:03:00,Delivered,900.79
1862,863,55,Item_11,2023-10-11,14:44:00,Pending,271.45
1863,448,144,Item_29,2023-05-17,21:51:00,Cancelled,732.56
1864,572,112,Item_42,2022-12-23,13:02:00,Delivered,886.22
1865,876,120,Item_50,2023-11-18,15:54:00,Pending,510.47
1866,632,144,Item_13,2023-01-27,16:23:00,Delivered,943.21
1867,11,51,Item_29,2023-01-05,18:58:00,Delivered,154.77
1868,318,85,Item_7,2023-01-13,14:19:00,Pending,933.33
1869,622,70,Item_3,2023-10-25,14:41:00,Pending,556.92
1870,45,179,Item_46,2022-09-17,14:40:00,Pending,198.64
1871,586,8,Item_46,2023-04-28,20:22:00,Pending,536.31
1872,178,122,Item_48,2023-10-26,19:18:00,Delivered,182.46
1873,30,157,Item_46,2022-06-06,13:01:00,Delivered,220.4
1874,855,31,Item_4,2023-03-31,20:52:00,Pending,202.98
1875,100,140,Item_18,2022-07-18,21:10:00,Pending,776.84
1876,341,173,Item_21,2023-12-28,12:53:00,Pending,763.82
1877,376,133,Item_1,2023-11-12,16:52:00,Cancelled,862.06
1878,686,16,Item_5,2022-07-17,18:33:00,Delivered,769.61
1879,86,45,Item_29,2022-02-15,14:42:00,Pending,318.88
1880,518,105,Item_12,2023-10-13,10:03:00,Cancelled,382.7
1881,360,31,Item_22,2023-04-23,19:41:00,Pending,223.18
1882,953,119,Item_6,2022-04-30,11:32:00,Delivered,770.12
1883,191,82,Item_38,2023-10-04,10:20:00,Delivered,820.43
1884,223,164,Item_24,2023-04-17,11:23:00,Pending,951.75
1885,316,175,Item_42,2022-07-15,12:15:00,Cancelled,195.34
1886,723,74,Item_12,2022-10-13,12:23:00,Pending,418.21
1887,232,49,Item_18,2022-07-24,13:01:00,Cancelled,370.45
1888,451,68,Item_6,2023-05-17,16:03:00,Pending,459.07
1889,791,165,Item_34,2023-04-06,20:46:00,Pending,856.97
1890,38,150,Item_25,2022-06-09,19:10:00,Pending,329.06
1891,720,112,Item_23,2023-10-24,21:38:00,Cancelled,326.33
1892,717,129,Item_36,2022-10-03,11:32:00,Pending,807.4
1893,265,56,Item_30,2022-09-25,10:32:00,Delivered,589.48
1894,647,48,Item_31,2022-05-24,17:58:00,Pending,424.54
1895,578,97,Item_43,2023-08-26,10:34:00,Cancelled,746.1
1896,645,92,Item_1,2022-06-12,17:11:00,Cancelled,434.51
1897,664,26,Item_12,2023-01-02,15:13:00,Delivered,546.82
1898,191,193,Item_2,2023-03-26,20:31:00,Cancelled,654.54
1899,712,112,Item_47,2023-02-13,18:04:00,Delivered,364.69
1900,383,154,Item_22,2023-05-10,21:34:00,Cancelled,405.15
1901,995,60,Item_49,2023-06-04,11:50:00,Cancelled,512.01
1902,276,148,Item_26,2023-08-31,10:29:00,Delivered,585.37
1903,945,77,Item_39,2023-12-16,18:56:00,Delivered,958.77
1904,582,193,Item_9,2022-05-14,21:19:00,Cancelled,820.28
1905,56,24,Item_20,2022-05-25,15:54:00,Cancelled,486.59
1906,472,1,Item_43,2022-06-01,13:25:00,Delivered,406.09
1907,83,48,Item_16,2022-07-28,17:27:00,Delivered,765.51
1908,158,176,Item_36,2023-01-19,10:05:00,Cancelled,285.43
1909,103,121,Item_36,2023-12-05,16:43:00,Pending,330.62
1910,484,172,Item_25,2023-04-20,14:08:00,Delivered,479.44
1911,326,196,Item_9,2023-02-14,15:34:00,Cancelled,846.82
1912,748,109,Item_39,2023-02-08,19:06:00,Delivered,444.84
1913,686,190,Item_38,2022-01-28,13:47:00,Pending,301.44
1914,241,95,Item_24,2022-12-15,18:33:00,Delivered,668.98
1915,770,102,Item_5,2023-10-24,13:55:00,Delivered,574.96
1916,46,55,Item_20,2023-03-22,11:35:00,Cancelled,476.46
1917,185,109,Item_10,2022-10-19,15:18:00,Cancelled,723.98
1918,493,9,Item_17,2023-03-08,13:03:00,Delivered,488.48
1919,530,28,Item_30,2022-03-26,15:54:00,Pending,772.77
1920,672,104,Item_1,2022-06-14,15:26:00,Delivered,638.48
1921,394,176,Item_30,2022-01-12,18:17:00,Pending,965.93
1922,412,109,Item_50,2022-02-25,15:10:00,Cancelled,369.85
1923,650,30,Item_39,2023-04-07,18:34:00,Cancelled,813.85
1924,730,86,Item_35,2023-01-09,11:54:00,Delivered,983.62
1925,545,195,Item_25,2023-11-22,11:21:00,Delivered,155.91
1926,971,182,Item_38,2022-09-22,13:22:00,Pending,840.91
1927,746,117,Item_28,2022-02-19,17:55:00,Cancelled,183.87
1928,889,126,Item_30,2023-01-11,10:51:00,Pending,733.43
1929,259,109,Item_22,2023-11-23,15:03:00,Delivered,611.34
1930,184,76,Item_23,2023-03-04,10:17:00,Cancelled,425.94
1931,652,10,Item_39,2022-04-25,16:05:00,Pending,181.12
1932,757,102,Item_16,2022-06-29,11:26:00,Pending,230.39
1933,745,38,Item_41,2023-05-21,17:21:00,Cancelled,443.58
1934,470,177,Item_40,2022-09-07,18:56:00,Pending,539.66
1935,79,84,Item_24,2022-02-09,12:30:00,Pending,980.32
1936,654,26,Item_25,2023-06-09,11:20:00,Cancelled,938.32
1937,768,78,Item_28,2023-02-15,10:22:00,Delivered,957.81
1938,264,185,Item_42,2022-03-23,17:23:00,Delivered,824.6
1939,585,67,Item_20,2023-09-23,18:46:00,Pending,876.11
1940,250,178,Item_4,2023-01-19,19:47:00,Cancelled,332.93
1941,958,112,Item_18,2023-12-07,13:10:00,Cancelled,576.33
1942,47,155,Item_26,2022-07-05,21:34:00,Cancelled,381.78
1943,417,54,Item_2,2023-03-01,21:12:00,Delivered,383.55
1944,474,154,Item_41,2022-11-22,11:39:00,Delivered,341.1
1945,727,84,Item_15,2022-03-07,20:26:00,Cancelled,768.94
1946,624,118,Item_38,2023-03-07,20:50:00,Pending,429.44
1947,399,122,Item_36,2022-01-13,15:51:00,Cancelled,421.7
1948,843,114,Item_10,2023-04-19,18:30:00,Delivered,602.4
1949,175,173,Item_25,2022-09-19,16:52:00,Delivered,711.59
1950,586,21,Item_41,2023-05-14,19:34:00,Cancelled,220.63
1951,766,136,Item_24,2022-11-08,14:58:00,Cancelled,533.77
1952,479,8,Item_10,2023-10-02,19:58:00,Delivered,680.63
1953,579,111,Item_27,2022-01-24,14:50:00,Pending,782.44
1954,241,97,Item_35,2022-05-15,16:27:00,Pending,956.5
1955,127,25,Item_26,2022-08-12,13:36:00,Delivered,635.13
1956,183,41,Item_50,2023-02-15,19:23:00,Cancelled,449.22
1957,223,108,Item_39,2022-10-13,15:27:00,Cancelled,685.73
1958,681,176,Item_41,2023-10-14,15:25:00,Pending,605.28
1959,402,58,Item_26,2023-05-22,17:55:00,Cancelled,852.22
1960,461,41,Item_12,2023-02-14,14:55:00,Delivered,602.77
1961,343,196,Item_30,2023-11-03,12:56:00,Pending,921.19
1962,393,149,Item_42,2023-03-05,17:08:00,Cancelled,310.54
1963,30,159,Item_15,2022-05-22,20:24:00,Pending,577.86
1964,83,154,Item_37,2023-02-23,10:23:00,Cancelled,668.34
1965,171,146,Item_41,2023-04-29,21:40:00,Delivered,959.07
1966,24,191,Item_39,2023-11-01,16:38:00,Pending,584.64
1967,198,42,Item_30,2023-01-13,14:05:00,Delivered,551.34
1968,730,52,Item_21,2022-05-16,15:00:00,Delivered,910.28
1969,212,148,Item_30,2023-04-16,14:10:00,Pending,662.76
1970,248,46,Item_30,2023-05-28,20:56:00,Delivered,833.13
1971,858,85,Item_11,2022-09-08,17:53:00,Pending,968.1
1972,8,192,Item_3,2023-11-30,21:33:00,Cancelled,887.0
1973,482,99,Item_5,2023-03-04,14:26:00,Pending,606.74
1974,733,199,Item_39,2023-10-25,19:06:00,Pending,170.16
1975,493,186,Item_4,2022-10-27,16:47:00,Pending,803.45
1976,373,103,Item_46,2023-06-08,20:44:00,Pending,524.04
1977,807,32,Item_7,2022-05-30,14:28:00,Pending,790.54
1978,115,185,Item_11,2023-01-11,17:02:00,Pending,438.86
1979,935,63,Item_31,2022-08-04,14:30:00,Delivered,430.52
1980,711,19,Item_30,2023-12-28,18:23:00,Delivered,793.43
1981,351,76,Item_45,2023-04-01,15:38:00,Cancelled,744.63
1982,582,71,Item_39,2022-02-06,12:23:00,Delivered,593.51
1983,27,57,Item_24,2023-08-01,16:11:00,Pending,397.54
1984,968,184,Item_11,2023-08-05,20:49:00,Cancelled,553.99
1985,451,173,Item_19,2022-06-08,21:51:00,Delivered,274.55
1986,300,99,Item_17,2023-10-15,13:53:00,Delivered,873.28
1987,598,78,Item_10,2023-08-22,10:12:00,Cancelled,459.54
1988,521,191,Item_34,2023-02-20,18:08:00,Pending,915.0
1989,996,89,Item_42,2022-06-09,20:01:00,Pending,417.15
1990,384,97,Item_32,2023-10-26,12:53:00,Pending,559.74
1991,496,98,Item_1,2023-11-16,11:06:00,Cancelled,341.1
1992,212,58,Item_10,2022-10-12,20:23:00,Pending,820.88
1993,666,51,Item_23,2023-05-26,17:50:00,Pending,925.8
1994,929,4,Item_48,2023-06-21,13:53:00,Pending,322.15
1995,681,9,Item_26,2023-10-04,11:41:00,Cancelled,581.3
1996,278,142,Item_35,2023-07-05,11:21:00,Delivered,529.64
1997,536,64,Item_16,2022-09-20,13:07:00,Pending,945.88
1998,879,63,Item_15,2023-12-08,17:47:00,Delivered,184.2
1999,624,69,Item_36,2022-10-12,11:33:00,Pending,311.51
2000,851,17,Item_9,2023-06-20,15:10:00,Delivered,326.57
2001,250,150,Item_49,2023-08-19,18:08:00,Cancelled,233.53
2002,903,14,Item_21,2023-10-12,11:14:00,Delivered,556.55
2003,453,22,Item_31,2022-07-22,11:42:00,Pending,650.97
2004,613,125,Item_20,2023-08-06,10:09:00,Pending,515.29
2005,927,29,Item_47,2023-03-30,20:58:00,Delivered,650.6
2006,651,158,Item_49,2023-04-13,10:00:00,Cancelled,791.38
2007,616,70,Item_32,2023-10-09,13:00:00,Cancelled,581.2
2008,527,73,Item_42,2022-11-03,14:30:00,Pending,361.67
2009,282,174,Item_36,2023-05-31,15:16:00,Pending,524.04
2010,775,47,Item_32,2022-01-07,15:26:00,Pending,549.93
2011,168,46,Item_5,2023-03-19,21:29:00,Cancelled,230.38
2012,883,114,Item_22,2023-10-16,21:43:00,Pending,849.17
2013,199,200,Item_7,2022-08-26,13:38:00,Cancelled,576.51
2014,328,197,Item_34,2023-04-29,11:45:00,Pending,405.05
2015,625,54,Item_37,2023-11-20,12:38:00,Cancelled,282.93
2016,785,102,Item_11,2022-06-11,20:24:00,Pending,283.56
2017,980,133,Item_31,2023-11-01,20:09:00,Cancelled,812.79
2018,276,59,Item_17,2023-04-29,15:10:00,Cancelled,273.24
2019,342,187,Item_23,2022-11-19,17:40:00,Cancelled,511.5
2020,403,196,Item_27,2022-01-06,16:53:00,Delivered,973.38
2021,363,166,Item_9,2023-04-13,14:40:00,Delivered,845.75
2022,208,54,Item_43,2022-09-20,15:01:00,Cancelled,170.13
2023,438,98,Item_21,2023-07-26,19:33:00,Pending,319.53
2024,221,159,Item_33,2023-03-27,14:40:00,Delivered,213.26
2025,165,84,Item_47,2023-05-07,20:07:00,Cancelled,959.24
2026,970,12,Item_50,2023-11-07,16:39:00,Pending,965.77
2027,724,125,Item_16,2022-10-14,20:21:00,Pending,468.77
2028,104,15,Item_41,2022-12-17,14:42:00,Pending,464.03
2029,946,73,Item_8,2023-04-29,12:17:00,Pending,212.89
2030,794,188,Item_27,2022-06-05,12:34:00,Pending,404.03
2031,205,144,Item_6,2023-03-25,14:11:00,Cancelled,636.82
2032,782,170,Item_17,2023-07-25,19:03:00,Cancelled,736.13
2033,144,198,Item_50,2022-03-11,21:56:00,Pending,778.2
2034,981,93,Item_50,2023-04-02,13:39:00,Delivered,423.08
2035,234,118,Item_24,2022-12-08,13:23:00,Pending,975.72
2036,266,66,Item_39,2022-01-24,12:23:00,Delivered,695.9
2037,438,102,Item_32,2022-02-19,19:01:00,Delivered,926.03
2038,525,96,Item_2,2023-08-03,17:27:00,Delivered,965.82
2039,895,84,Item_35,2023-05-19,14:49:00,Pending,433.69
2040,69,189,Item_5,2023-08-02,11:34:00,Pending,813.5
2041,545,41,Item_33,2022-03-31,19:47:00,Cancelled,668.53
2042,196,193,Item_5,2023-12-02,17:21:00,Cancelled,545.86
2043,911,190,Item_10,2023-10-29,15:38:00,Delivered,304.42
2044,590,87,Item_30,2023-06-25,21:49:00,Pending,847.18
2045,443,6,Item_26,2023-08-12,15:00:00,Delivered,680.14
2046,400,5,Item_1,2022-08-19,15:30:00,Cancelled,277.92
2047,877,58,Item_38,2023-11-22,15:34:00,Pending,539.09
2048,682,52,Item_50,2023-08-12,16:03:00,Pending,887.16
2049,157,49,Item_50,2022-06-01,13:31:00,Cancelled,304.35
2050,27,137,Item_39,2022-02-10,12:10:00,Pending,446.24
2051,71,84,Item_21,2022-08-24,21:13:00,Delivered,321.45
2052,168,109,Item_18,2022-08-27,13:42:00,Cancelled,173.2
2053,899,113,Item_8,2023-01-20,10:26:00,Cancelled,887.4
2054,875,190,Item_14,2023-01-25,10:50:00,Cancelled,522.76
2055,204,53,Item_50,2023-01-25,20:04:00,Delivered,228.92
2056,180,130,Item_38,2023-06-13,12:04:00,Delivered,793.12
2057,124,126,Item_48,2023-09-12,16:06:00,Pending,996.05
2058,426,49,Item_14,2022-04-03,18:39:00,Cancelled,556.28
2059,521,29,Item_30,2022-01-17,10:07:00,Cancelled,832.9
2060,410,26,Item_23,2023-01-05,15:17:00,Delivered,519.03
2061,869,167,Item_20,2022-08-23,21:58:00,Delivered,702.87
